"","ETHANE(SITE-LP_LakePark) PPBC","ETHYLENE(SITE-LP_LakePark) PPBC","PROPANE(SITE-LP_LakePark) PPBC","PROPYLENE(SITE-LP_LakePark) PPBC","ISO-BUTANE(SITE-LP_LakePark) PPBC","N-BUTANE(SITE-LP_LakePark) PPBC","ACETYLENE(SITE-LP_LakePark) PPBC","TRANS-2-BUTENE(SITE-LP_LakePark) PPBC","1-BUTENE(SITE-LP_LakePark) PPBC","CIS-2-BUTENE(SITE-LP_LakePark) PPBC","CYCLOPENTANE(SITE-LP_LakePark) PPBC","ISO-PENTANE(SITE-LP_LakePark) PPBC","N-PENTANE(SITE-LP_LakePark) PPBC","1,3-BUTADIENE(SITE-LP_LakePark) PPBC","TRANS-2-PENTENE(SITE-LP_LakePark) PPBC","1-PENTENE(SITE-LP_LakePark) PPBC","CIS-2-PENTENE(SITE-LP_LakePark) PPBC","2,2-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2-METHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLPENTANE(SITE-LP_LakePark) PPBC","ISOPRENE(SITE-LP_LakePark) PPBC","2-METHYL-1-PENTENE(SITE-LP_LakePark) PPBC","1-HEXENE(SITE-LP_LakePark) PPBC","N-HEXANE(SITE-LP_LakePark) PPBC","METHYLCYCLOPENTANE(SITE-LP_LakePark) PPBC","2,4-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","BENZENE(SITE-LP_LakePark) PPBC","CYCLOHEXANE(SITE-LP_LakePark) PPBC","2-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,2,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","N-HEPTANE(SITE-LP_LakePark) PPBC","METHYLCYCLOHEXANE(SITE-LP_LakePark) PPBC","2,3,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","TOLUENE(SITE-LP_LakePark) PPBC","2-METHYLHEPTANE(SITE-LP_LakePark) PPBC","3-METHYLHEPTANE(SITE-LP_LakePark) PPBC","N-OCTANE(SITE-LP_LakePark) PPBC","ETHYLBENZENE(SITE-LP_LakePark) PPBC","M&P-XYLENE(SITE-LP_LakePark) PPBC","STYRENE(SITE-LP_LakePark) PPBC","O-XYLENE(SITE-LP_LakePark) PPBC","N-NONANE(SITE-LP_LakePark) PPBC","ISO-PROPYLBENZENE(SITE-LP_LakePark) PPBC","ALPHA-PINENE(SITE-LP_LakePark) PPBC","N-PROPYLBENZENE(SITE-LP_LakePark) PPBC","M-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","P-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","1,3,5-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","O-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","BETA-PINENE(SITE-LP_LakePark) PPBC","1,2,4-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","N-DECANE(SITE-LP_LakePark) PPBC","1,2,3-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","M-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","P-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","N-UNDECANE(SITE-LP_LakePark) PPBC","N-DODECANE(SITE-LP_LakePark) PPBC","TNMHC(SITE-LP_LakePark) PPBC","TNMTC(SITE-LP_LakePark) PPBC"
"09/09/2025 1:00","0.1212","0","0","0","0","0","0","0.0124","0.0029","0.0029","0","0","0.006","0.0052","0.0019","0.014","0.0029","0","0","0","0","0","0.0052","0.0043","0","0","0","0.0153","0","0","0","0.0261","0","0","0","0","0.0359","0","0","0","0.024","0","0","0.0102","0","0","0.1038","0","0.0389","0.0253","0.0174","0","0.0567","0.0397","0","0","0","0.0248","0.0221","0","3.5321","0.6191"
"09/10/2025 3:00","0.0439","0","0","0","0","0","0","0","0","0.0054","0.0041","0.0021","0.0363","0.0021","0.0041","0.0087","0.0041","0.0054","0","0","0","0","0","0","0","0","0","0.0117","0","0","0","0.0144","0","0","0","0.0314","0.1217","0","0","0","0","0","0","0","0","0","0","0.0057","0.0552","0","0","0.0384","0.0631","0.1075","0","0.011","0.0096","0.041","0","0","2.7682","0.6269"
"09/11/2025 1:00","0.06","0.0338","0.0118","0","0","0","0","0","0","0","0","0","0","0.0035","0","0","0.0082","0","0","0","0","0","0","0.0093","0","0","0","0.0051","0","0","0","0","0","0","0.0308","0","0.0212","0","0","0","0","0.0115","0","0","0.0212","0.0153","0.0446","0.0076","0.0376","0.0117","0","0","0.0894","0.0998","0","0.0323","0","0.027","0","0","2.5736","0.5817"
"09/11/2025 12:00","0.0128","0.0095","0.0169","0","0.0142","0.0221","0.008","0","0.0047","0.0025","0.0033","0.0043","0","0","0.0035","0.0058","0.006","0.0016","0.0289","0.006","0.0029","0","0.0058","0.0041","0","0","0","0","0","0","0","0.0327","0","0","0","0","0.0764","0","0","0","0","0","0","0","0","0","0.0497","0.011","0.0253","0","0","0","0.0164","0.02","0","0.0259","0","0.0268","0","0","3.496","0.4471"
"09/12/2025 3:00","0","0.0511","0","0","0","0","0","0","0","0.0039","0.0091","0.0091","0","0.0037","0","0","0","0","0","0","0","0.0037","0","0","0","0","0","0","0","0","0","0.0391","0","0","0","0","0.0285","0.0412","0","0","0","0","0","0","0","0","0.0573","0","0.0996","0.0187","0","0","0.0454","0.0142","0","0.0361","0","0","0","0","2.9263","0.4607"
"09/13/2025 1:00","0.0074","0","0.0041","0","0","0","0","0","0","0","0","0","0","0.0054","0.0031","0","0","0","0","0","0","0","0.0074","0.0033","0","0","0","0.01","0","0","0","0.0548","0","0","0","0","0.0769","0","0","0","0","0.0416","0","0.0059","0","0.0087","0.0478","0.0081","0.0839","0.0263","0","0.0183","0.0461","0.0374","0","0.0395","0","0.0563","0","0.0442","2.7596","0.6365"
"09/14/2025 4:00","0.0171","0.0342","0.0074","0","0.0066","0","0","0","0","0.0058","0.0066","0.0029","0.0113","0","0.008","0.0144","0.0068","0.0019","0.0052","0.0033","0.0035","0","0.0062","0.0052","0","0","0","0","0","0","0","0.0121","0","0","0","0","0.0234","0","0","0","0","0.0234","0","0","0","0","0.1062","0","0.0155","0","0","0.0391","0.0503","0.0533","0.0113","0","0","0.0609","0.0471","0","3.3959","0.589"
"09/15/2025 1:00","0.0823","0.0478","0","0","0","0","0","0.0111","0.0035","0.0074","0","0","0","0","0","0","0.0027","0.0045","0","0","0","0.0052","0.0082","0.0082","0.0153","0","0","0","0","0","0","0.0204","0","0.0389","0","0","0","0","0","0","0","0","0","0.0253","0","0","0.0408","0.0047","0.0384","0","0","0","0.0401","0","0.0091","0","0","0.0384","0","0","2.603","0.4523"
"09/16/2025 3:00","0.034","0","0","0","0","0","0","0","0","0.0029","0.0054","0.0045","0.0082","0.0029","0","0","0","0","0","0.0023","0.0031","0.0025","0","0.0029","0","0","0","0","0.0104","0","0","0.0688","0","0","0","0","0.0282","0","0","0","0","0","0","0.0278","0","0.0138","0.0561","0","0.0412","0","0.013","0.0272","0.0597","0.0788","0","0","0","0","0","0.021","2.302","0.5147"
"09/17/2025 1:00","0.1231","0","0","0","0","0","0","0","0","0.0029","0.0021","0.0033","0.0031","0","0","0.0027","0.0136","0.0126","0.0159","0.0019","0.0043","0","0","0","0","0","0","0.0038","0","0","0","0.0344","0","0","0","0","0.0274","0.0406","0","0.0231","0.0361","0.024","0","0","0","0","0.0624","0.0081","0.0467","0","0","0","0.0565","0.0493","0","0.0442","0","0","0.0096","0.0089","2.5609","0.6606"
"09/18/2025 3:00","0.1975","0","0","0","0","0","0","0","0","0.0027","0.0126","0.0025","0.0043","0","0","0","0.0045","0.0095","0.0047","0","0.0074","0.0023","0","0","0.0062","0","0","0.0181","0.0282","0","0","0.0425","0","0","0","0","0.052","0","0","0","0","0.0361","0.0066","0","0","0","0.0386","0.0051","0.0306","0","0","0","0.0149","0.013","0","0","0","0.0316","0.0323","0","3.5128","0.6038"
"09/19/2025 1:00","0.16","0","0","0","0","0","0","0","0","0.0064","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0285","0","0","0","0.0121","0.0871","0","0","0","0","0.0423","0.0255","0","0","0","0.168","0","0","0","0","0.1315","0.0028","0.0367","0.0144","0","0.0138","0.0403","0.0342","0.0083","0","0","0.0414","0","0.0117","2.7216","0.871"
"09/20/2025 3:00","0.0528","0","0","0.0208","0","0","0","0","0","0","0","0","0","0","0.0076","0","0.0093","0.0047","0.007","0.0047","0.0043","0.0066","0.0041","0.0068","0","0","0","0","0","0","0","0.0839","0","0","0","0","0","0","0","0","0","0.0433","0","0","0.0138","0","0.1283","0","0.0429","0","0","0","0.037","0.0915","0","0","0","0.0656","0","0","3.1942","0.635"
"09/21/2025 2:00","0.1589","0.0322","0","0","0.0173","0","0","0","0","0.0019","0","0.0045","0","0","0","0","0.0064","0","0","0","0.0025","0","0","0","0","0","0","0.0064","0","0.0172","0","0","0","0","0","0","0","0","0","0","0","0.017","0.0223","0","0","0.01","0.1344","0.007","0.0529","0","0","0","0.0718","0.0692","0","0.0166","0","0.0671","0","0","3.359","0.7156"
"09/22/2025 3:00","0.0235","0","0","0","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0435","0","0","0.0227","0","0","0","0","0.0784","0","0","0","0","0.027","0","0.0187","0","0.007","0.0592","0","0.0465","0","0","0.0261","0.0418","0.0599","0.0206","0","0","0.0363","0","0","2.8967","0.5254"
"09/23/2025 1:00","0.0099","0.015","0.0099","0","0","0","0","0","0","0","0","0","0","0","0.0056","0.0025","0","0.0021","0","0","0","0.0111","0.0052","0.0078","0.0221","0","0","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1298","0","0","0","0","0.0399","0.0034","0.0062","0","0","0","0.0448","0","0","0.028","0","0.0285","0","0","2.6328","0.379"
"09/24/2025 3:00","0.0085","0","0.0165","0","0","0","0","0","0","0.0023","0","0.0035","0","0","0","0","0","0","0","0","0","0.0047","0.0049","0.0066","0","0","0","0","0","0","0","0.0108","0","0","0","0.0459","0.0444","0","0","0","0","0.0425","0","0","0","0","0.0348","0","0.0257","0","0.0104","0","0.0403","0.0166","0.0631","0","0","0.0705","0.0045","0.0089","3.3302","0.4654"
"09/25/2025 0:00","0.1406","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0.0101","0.0037","0","0","0","0","0","0","0.008","0.0056","0.0083","0","0","0","0","0","0.0355","0.0584","0","0","0","0","0","0","0","0","0","0.0348","0","0.031","0","0","0.0871","0.0021","0.0518","0","0","0","0.0106","0.0282","0","0","0.0059","0.0435","0","0","2.4557","0.5817"
"09/25/2025 15:00","0.019","0.0101","0.0155","0","0","0","0","0","0","0.0027","0.0019","0.0019","0","0","0","0","0","0","0","0","0","0.0027","0","0","0","0","0","0.0136","0","0","0","0.0361","0.0172","0","0","0","0.0488","0","0","0","0","0","0","0","0","0.0253","0.0425","0","0.0327","0","0","0","0.0312","0.062","0","0","0","0.0242","0","0","3.0131","0.3874"
"09/26/2025 3:00","0.1635","0.0097","0.0122","0","0","0","0","0","0","0.0111","0.006","0.0033","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0227","0","0","0","0","0","0","0.0319","0","0.0569","0","0","0","0","0.0221","0","0","0.0363","0.0081","0.0605","0","0.0478","0.0176","0","0.0083","0.0365","0.0471","0","0.007","0","0.0197","0","0","3.2537","0.6355"
"09/27/2025 1:00","0.0091","0.0023","0.0198","0.0049","0","0","0","0","0","0.0103","0.0144","0.0045","0.0058","0.0122","0.0062","0","0","0","0","0","0","0","0.0019","0.0023","0","0","0","0","0","0","0.0308","0.0147","0","0","0","0","0.0287","0","0","0","0","0.0276","0","0","0","0","0.0287","0","0.0357","0","0","0","0.038","0","0","0","0","0.0376","0.0064","0","2.8993","0.3419"
"09/28/2025 4:00","0.0229","0","0","0","0","0","0","0","0","0","0","0","0.0047","0.0016","0","0","0.006","0","0","0.0029","0.0043","0.0163","0","0","0.0096","0","0","0.0074","0","0","0","0.0321","0","0","0","0.0314","0.0363","0","0","0","0","0.0276","0.0308","0","0","0","0.0818","0.0134","0.048","0.0066","0","0","0.0391","0.0699","0.0074","0","0","0.0227","0.021","0.021","3.4017","0.5648"
"09/29/2025 1:00","0.0936","0","0","0","0","0","0","0","0","0.0033","0.0041","0.0049","0.012","0","0","0.0021","0","0","0.0021","0.0052","0.0031","0","0.0033","0","0.0053","0","0","0.0312","0","0.0217","0","0.0363","0","0","0","0","0","0","0","0","0","0.0397","0","0","0.0085","0","0.0539","0","0.0265","0","0","0","0.0378","0.0121","0.011","0","0.0246","0.0894","0","0","2.4876","0.5317"
"09/30/2025 3:00","0","0","0","0","0.0155","0.0239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0066","0.0103","0.0256","0","0","0","0.037","0","0","0","0","0.0212","0","0","0","0.0304","0","0","0","0","0","0","0","0.0093","0.0125","0.037","0","0.0367","0","0","0.0066","0.0319","0.0306","0","0","0","0.0418","0","0","2.9346","0.3769"
"10/01/2025 1:00","0.0538","0","0","0","0.0124","0.0136","0.0132","0.0099","0.0054","0.0054","0.0033","0.0101","0","0","0","0","0.0004","0.0052","0.0029","0","0","0.0035","0.0093","0.0179","0","0","0","0","0","0","0","0.0314","0","0","0","0","0.0166","0.0446","0","0","0","0.0414","0","0","0","0","0.0491","0","0.0278","0","0","0","0.0559","0.0348","0","0","0","0.0348","0","0","3.2507","0.5027"
"10/02/2025 3:00","0.1637","0","0","0","0","0","0","0","0","0.0113","0.0157","0","0","0","0","0","0","0","0","0","0","0","0.0101","0.0035","0","0","0","0","0","0","0","0.0329","0","0","0","0","0.0529","0","0.0102","0","0","0.0274","0","0","0","0","0.0518","0","0.0113","0","0","0.0287","0.0295","0.0414","0","0","0","0.0336","0.017","0.0147","2.4675","0.5557"
"10/03/2025 1:00","0.0965","0","0","0","0","0","0","0","0","0","0","0","0","0.0058","0","0","0","0","0.0142","0.0016","0","0.0093","0.0054","0.0054","0","0","0","0","0","0","0","0.0187","0","0","0","0","0.0314","0","0","0","0","0","0","0","0","0","0.028","0.0051","0.0461","0","0","0","0.082","0.0826","0","0.0221","0","0.0161","0.0153","0.0081","2.4954","0.4937"
"10/04/2025 1:00","0.0174","0","0","0","0","0","0","0","0","0","0","0","0","0.0076","0","0.0026","0.0058","0.0025","0.0018","0","0","0","0","0.0037","0","0","0","0","0.1086","0.0445","0","0.0559","0","0","0","0","0","0","0","0","0.0203","0","0","0","0","0","0.1211","0.0102","0.0263","0","0","0.0224","0.0438","0.0179","0","0","0","0","0","0","2.0711","0.5124"
"10/04/2025 6:00","0.0336","0.0049","0","0","0.0088","0.0005","0","0","0","0","0","0","0","0.0063","0.0028","0.0095","0.0044","0","0","0.0025","0.0039","0","0","0","0","0","0","0.0599","0","0","0","0.0222","0","0","0","0","0.0937","0","0","0.0222","0","0.1547","0.0112","0","0","0","0.0412","0.1624","0","0","0","0.0102","0.045","0.3514","0.0293","0.0105","0","0.4283","0","0","3.9398","1.5194"
"10/05/2025 4:00","0.009","0.0239","0.025","0.0056","0","0.0193","0","0","0","0.0021","0","0","0","0","0.0019","0.0019","0","0","0","0","0","0.0039","0","0.0077","0.0142","0","0","0.0279","0","0","0","0.0417","0","0","0","0","0.0182","0","0","0","0","0.0371","0","0","0","0","0","0","0.0128","0","0.0231","0","0.0385","0.0406","0","0","0","0.0473","0","0","3.0115","0.4017"
"10/06/2025 1:00","0.1079","0.0188","0.0146","0.0035","0","0","0","0","0","0","0","0","0","0","0","0.0035","0.0084","0","0.0032","0.0028","0.0047","0","0.0105","0.0032","0","0","0","0","0","0","0.0166","0.0086","0","0","0","0","0.0273","0","0","0","0","0","0","0","0","0","0.0272","0.0023","0.0655","0","0","0","0.0251","0.0184","0.0091","0","0","0.0484","0","0.0175","2.6937","0.4471"
"10/07/2025 3:00","0.2072","0.0083","0.0149","0","0","0.0076","0.0118","0","0","0","0","0","0","0.0025","0","0","0","0.0047","0","0","0","0","0.009","0.0049","0","0","0","0","0","0","0","0.0159","0","0","0","0","0.0494","0","0","0","0","0.0142","0","0.01","0","0","0.0051","0.007","0.02","0","0","0","0.0291","0.0594","0","0","0.004","0.0165","0.0075","0","2.3141","0.509"
"10/08/2025 1:00","0.2281","0.0114","0","0","0","0","0.0056","0","0","0.0044","0.0033","0.004","0","0","0","0","0.004","0.0095","0","0","0","0.004","0","0","0","0","0","0.0107","0","0","0","0","0","0","0","0","0.0412","0","0","0","0","0.0561","0.0224","0","0","0.0179","0.0464","0","0.0072","0.0207","0.0046","0.0088","0.0224","0.0522","0.0068","0","0","0.0268","0","0","2.5521","0.6185"
"10/09/2025 3:00","0.0908","0","0.0069","0","0","0","0","0","0","0.0046","0.0148","0.0077","0","0.0054","0","0","0","0","0","0","0","0","0","0.0049","0.011","0","0","0","0.0322","0","0","0.017","0","0","0","0","0.0242","0","0","0","0","0.0042","0.0161","0","0","0","0","0.0084","0.0261","0","0","0","0.0172","0","0","0.0054","0","0.0245","0","0.01","2.1244","0.3314"
"10/10/2025 1:00","0.0063","0.0109","0.0127","0","0","0","0","0","0","0.0016","0.0054","0.0046","0.0053","0.009","0","0","0","0","0","0","0","0","0.0077","0.004","0","0","0.021","0","0","0","0","0","0","0","0","0.0081","0.0559","0","0","0","0","0","0","0.0135","0","0","0.1023","0.0077","0.0359","0","0","0","0.0457","0.0312","0","0","0","0.0343","0","0","2.504","0.4231"
"10/11/2025 3:00","0.0199","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0047","0","0","0","0","0","0","0","0","0.0046","0","0","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0.0387","0.099","0","0","0.0142","0","0.1141","0.0037","0.0156","0","0","0.0051","0.0173","0.0335","0","0.0065","0.0093","0.058","0","0","2.2321","0.4647"
"10/12/2025 2:00","0.0469","0.0044","0","0","0","0.006","0","0","0","0","0","0","0","0","0","0","0","0.0028","0.0025","0.0134","0.0063","0.003","0.0081","0.0016","0","0","0","0.0025","0","0","0","0.0123","0","0","0","0","0","0","0","0","0","0","0.023","0","0","0","0.0906","0","0.0284","0.0142","0","0.0184","0.0399","0.0124","0","0","0","0.0256","0","0","2.4142","0.3623"
"10/13/2025 3:00","0.0796","0","0","0","0","0","0.0195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0053","0.0019","0.0065","0","0","0","0.0046","0","0","0","0","0","0","0","0","0.0399","0","0","0","0","0","0","0","0","0.0112","0.02","0","0","0","0","0.0201","0.024","0.0333","0","0.0201","0","0","0.0056","0","1.7161","0.2916"
"10/14/2025 1:00","0.0227","0.0116","0","0","0","0","0","0","0.006","0.0014","0","0","0","0","0","0","0","0","0","0","0","0.0037","0.0107","0.0091","0","0","0","0","0","0","0","0.0161","0","0","0","0","0","0.0364","0","0","0","0.0303","0","0","0","0.0179","0.013","0.0035","0.028","0","0","0","0.0277","0.0054","0","0.0212","0.0366","0.0452","0","0","2.1637","0.3465"
"10/15/2025 1:00","0.055","0.0074","0.007","0","0","0","0","0","0","0.0026","0.0058","0","0","0.0053","0","0","0","0","0","0","0","0","0","0.0105","0","0","0.0166","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0321","0","0","0.0082","0","0.0543","0","0.0273","0","0","0","0.0268","0.0158","0","0","0.0265","0.0456","0.0077","0","1.8608","0.3591"
"10/16/2025 3:00","0.0228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0091","0","0","0","0.0804","0","0","0.0147","0","0","0","0","0","0","0","0","0","0.0364","0","0","0","0.0037","0.0319","0.0018","0.03","0","0.0056","0.0245","0.041","0.027","0","0","0","0.0053","0","0","1.7682","0.3342"
"10/17/2025 1:00","0.1297","0","0","0","0","0","0.0169","0","0","0","0","0","0","0.0035","0","0","0","0","0.0039","0.0102","0.0074","0.0033","0.0088","0.0197","0","0","0","0","0","0","0","0.0082","0","0","0","0","0.0287","0","0","0.02","0","0","0","0","0","0","0.0335","0","0.0205","0.0158","0","0.0294","0.0245","0.0203","0","0","0","0.0354","0.0194","0","1.8887","0.4591"
"10/18/2025 3:00","0.0891","0.0091","0.0088","0","0","0","0","0","0.0051","0","0.0039","0.0033","0","0","0","0","0","0","0","0","0","0.0067","0.0123","0.0063","0","0","0.0205","0.0205","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0964","0","0","0","0.0091","0.0783","0","0.037","0","0.0107","0","0.023","0.0604","0","0","0","0.007","0","0.0042","2.2624","0.5117"
"10/19/2025 2:00","0.156","0.0067","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0039","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0592","0","0","0","0","0.0499","0.003","0.0166","0","0","0.0102","0.0366","0.0331","0","0","0","0.0201","0","0.0208","2.052","0.4278"
"10/20/2025 3:00","0.0494","0","0","0.0079","0","0","0","0","0","0.0056","0.0076","0.003","0","0.0072","0","0","0","0","0","0","0","0","0","0.0019","0.0033","0","0","0","0","0","0","0.0082","0.0187","0","0","0","0","0","0.014","0","0.0491","0","0","0.0203","0.0317","0","0.051","0.0032","0.0452","0","0","0","0.0279","0.0314","0","0","0","0","0","0","2.2072","0.3866"
"10/20/2025 13:00","0.046","0","0","0","0.0037","0.0118","0.0053","0","0","0.0046","0","0","0","0","0.003","0.0025","0.0053","0","0","0","0","0","0","0","0","0","0","0.023","0","0","0","0.0114","0","0","0.0363","0","0","0","0","0","0","0","0","0","0","0","0.0657","0.0016","0.0219","0","0","0","0.034","0.0191","0","0.0077","0","0.0068","0","0.0054","2.0483","0.3151"
"10/21/2025 1:00","0.0046","0.0058","0.0112","0","0","0","0","0.01","0.0042","0.0047","0.0016","0.0037","0","0","0.0032","0.0035","0.0032","0.0033","0.0062","0.0062","0.0023","0","0.0044","0.0044","0","0","0.0375","0.0023","0","0","0","0","0","0","0","0","0.0305","0","0","0","0","0","0.0077","0","0","0","0","0","0","0","0","0","0.0387","0.0247","0","0.0289","0","0.0096","0.021","0.0165","2.0411","0.2999"
"10/22/2025 3:00","0.2794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.021","0","0","0","0","0.0886","0","0","0.006","0","0","0.0047","0.0589","0.023","0","0.0456","0.0242","0.0562","0","0.1589","0","0","0","0","1.8968","0.7718"
"10/23/2025 1:00","0.1662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0109","0","0","0","0.0135","0","0","0","0","0.0305","0.013","0","0","0","0.0233","0","0.0117","0","0.0128","0.0717","0","0","0","0","0","0.0237","0","0","0","0","0.0263","0","0","1.6876","0.4036"
"10/23/2025 15:00","0.0568","0.006","0","0","0","0","0","0","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0098","0","0","0","0","0","0","0.0121","0","0","0","0","0.0259","0","0","0","0.0287","0.055","0","0","0","0.0163","0.0315","0","0.021","0","0","0.0207","0.0279","0.0401","0","0","0.0053","0.01","0","0","1.7887","0.374"
"10/24/2025 1:00","0.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0047","0","0","0.0068","0","0","0","0","0","0","0","0","0.0272","0","0","0.0149","0.0517","0.1156","0.0436","0","0.0107","0","0.0829","0.0039","0.0475","0","0","0","0.042","0.0158","0","0","0","0","0","0","1.8636","0.6483"
"10/25/2025 3:00","0.1787","0.0518","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.059","0","0","0","0","0.0193","0","0.0282","0","0","0.0424","0.0135","0.0231","0","0.0126","0","0.0345","0","0","0.0272","0","0","0","0","2.0687","0.5001"
"10/26/2025 2:00","0.0322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0398","0.0235","0","0","0","0","0","0","0","0.0184","0.0305","0","0","0","0","0.0349","0","0","0","0.0074","0","0.0184","0.0166","0.0128","0","0","0.0161","0.0403","0","1.4829","0.2909"
"10/27/2025 3:00","0.0617","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0132","0","0","0","0","0","0","0","0","0.0079","0","0","0","0","0","0","0.0119","0","0","0","0","0.0123","0","0","0","0","0","0","0","0","0","0.0191","0.0025","0.01","0","0.0114","0.0112","0.0163","0.0075","0","0","0.0165","0.0385","0","0.0046","1.806","0.2525"
"10/28/2025 1:00","0.098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0083","0","0","0","0.0081","0","0","0.0159","0","0","0","0","0","0.0315","0","0","0","0","0.0207","0","0","0","0.0054","0.0054","0","0.0154","0","0.0058","0.0137","0.054","0","0","0","0","0","0","0","1.5873","0.2822"
"10/29/2025 3:00","0.243","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0.0176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0237","0.0457","0","0.0378","0","0","0","0","0","0.0144","0","0","0","0.109","0","0","0","0","0.0133","0.0123","0","0","0.0067","0","0","0","0","1.7827","0.5326"
"10/29/2025 13:00","0.1666","0","0","0","0","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0195","0","0","0","0","0","0.0046","0","0","0","0.0237","0","0","0.0427","0","0.0443","0","0","0","0","0","0.0258","0.0321","0.023","0","0","0","0.0375","0","0","0","0.0187","0.0457","0","0","0","0","0.017","0.0049","1.576","0.527"
"10/30/2025 1:00","0.2558","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0058","0","0","0","0","0.062","0","0","0","0","0.0244","0.021","0","0","0","0","0.0058","0","0","0","0","0.024","0.0159","0","0","0","0","0","0","1.5676","0.4261"
"10/31/2025 3:00","0.305","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0114","0.0117","0","0","0","0.0463","0","0","0","0","0.0244","0.0158","0.0343","0","0","0.0883","0","0.0456","0","0","0","0.0254","0","0","0.02","0","0.0244","0.0137","0","2.0543","0.6788"
"11/01/2025 1:00","0.2811","0.0336","0","0","0","0","0","0","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0056","0","0","0","0.027","0.068","0","0","0","0.0156","0.0222","0","0","0","0.0077","0.0324","0.0021","0.035","0","0","0","0.0237","0.0207","0","0","0","0","0","0","1.8554","0.5817"
"11/02/2025 4:00","0.3052","0.0081","0","0","0","0","0","0","0","0","0","0","0","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1002","0","0","0","0","0","0","0","0.0378","0","0","0","0","0.0272","0","0","0","0","0.0117","0","0.0496","0","0.0135","0","0.0314","0.0177","0","0.0252","0","0","0","0.0219","2.2706","0.659"
"11/03/2025 1:00","0.2253","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0426","0","0","0.0147","0","0","0.021","0","0.0559","0","0.0131","0","0","0.0808","0","0.0228","0","0","0.0634","0.0051","0.013","0","0","0","0.0207","0.0191","0.0095","0.0063","0.0126","0.0193","0","0","1.7887","0.6665"
