"","ETHANE(SITE-LP_LakePark) PPBC","ETHYLENE(SITE-LP_LakePark) PPBC","PROPANE(SITE-LP_LakePark) PPBC","PROPYLENE(SITE-LP_LakePark) PPBC","ISO-BUTANE(SITE-LP_LakePark) PPBC","N-BUTANE(SITE-LP_LakePark) PPBC","ACETYLENE(SITE-LP_LakePark) PPBC","TRANS-2-BUTENE(SITE-LP_LakePark) PPBC","1-BUTENE(SITE-LP_LakePark) PPBC","CIS-2-BUTENE(SITE-LP_LakePark) PPBC","CYCLOPENTANE(SITE-LP_LakePark) PPBC","ISO-PENTANE(SITE-LP_LakePark) PPBC","N-PENTANE(SITE-LP_LakePark) PPBC","1,3-BUTADIENE(SITE-LP_LakePark) PPBC","TRANS-2-PENTENE(SITE-LP_LakePark) PPBC","1-PENTENE(SITE-LP_LakePark) PPBC","CIS-2-PENTENE(SITE-LP_LakePark) PPBC","2,2-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2-METHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLPENTANE(SITE-LP_LakePark) PPBC","ISOPRENE(SITE-LP_LakePark) PPBC","2-METHYL-1-PENTENE(SITE-LP_LakePark) PPBC","1-HEXENE(SITE-LP_LakePark) PPBC","N-HEXANE(SITE-LP_LakePark) PPBC","METHYLCYCLOPENTANE(SITE-LP_LakePark) PPBC","2,4-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","BENZENE(SITE-LP_LakePark) PPBC","CYCLOHEXANE(SITE-LP_LakePark) PPBC","2-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,2,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","N-HEPTANE(SITE-LP_LakePark) PPBC","METHYLCYCLOHEXANE(SITE-LP_LakePark) PPBC","2,3,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","TOLUENE(SITE-LP_LakePark) PPBC","2-METHYLHEPTANE(SITE-LP_LakePark) PPBC","3-METHYLHEPTANE(SITE-LP_LakePark) PPBC","N-OCTANE(SITE-LP_LakePark) PPBC","ETHYLBENZENE(SITE-LP_LakePark) PPBC","M&P-XYLENE(SITE-LP_LakePark) PPBC","STYRENE(SITE-LP_LakePark) PPBC","O-XYLENE(SITE-LP_LakePark) PPBC","N-NONANE(SITE-LP_LakePark) PPBC","ISO-PROPYLBENZENE(SITE-LP_LakePark) PPBC","ALPHA-PINENE(SITE-LP_LakePark) PPBC","N-PROPYLBENZENE(SITE-LP_LakePark) PPBC","M-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","P-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","1,3,5-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","O-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","BETA-PINENE(SITE-LP_LakePark) PPBC","1,2,4-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","N-DECANE(SITE-LP_LakePark) PPBC","1,2,3-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","M-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","P-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","N-UNDECANE(SITE-LP_LakePark) PPBC","N-DODECANE(SITE-LP_LakePark) PPBC","TNMHC(SITE-LP_LakePark) PPBC","TNMTC(SITE-LP_LakePark) PPBC"
"09/07/2025 1:00","1.618","0.0225","1.4566","0.019","0.0074","1.5211","0.686","0","0.0045","0","0","0.0062","1.4383","1.5145","0","0","0","0","0","1.4813","0.0023","0.0078","0","1.4976","1.5343","0","0","1.5126","0","0","0","0.011","0","0","0","0","1.4821","0","0","0","0","1.4954","0","0.0263","0","0","0.0582","1.3508","0.0805","0.0093","0","0","0.0639","1.3738","0","0","0.0138","1.131","0.0062","0","24.3291","21.4323"
"09/08/2025 2:00","1.572","0.0074","1.4826","0.0783","0.0309","1.5764","0.7143","0","0","0.0037","0","0","1.4762","1.5504","0","0.0115","0.0037","0.0049","0.0196","1.5671","0.0031","0.0322","0","1.5417","1.5918","0","0","1.5394","0","0","0","0.0113","0","0","0","0","1.4797","0","0","0","0","1.4105","0.0221","0","0","0","0.1094","1.2166","0.0522","0.0367","0.014","0.0181","0.0346","1.1421","0","0","0","0.8356","0","0","24.3989","21.1901"
"09/09/2025 0:00","1.6215","0.0041","1.4669","0.0163","0.0049","1.6034","0.6922","0","0.0043","0","0","0","1.4611","1.551","0","0","0","0","0","1.543","0","0.006","0","1.5446","1.6014","0","0","1.5379","0","0","0","0.0117","0.0565","0","0","0","1.5029","0","0","0","0.0255","1.5324","0.027","0.0117","0","0.0144","0.0697","1.2485","0.0975","0","0","0","0.0618","1.1544","0","0.0378","0","0.8492","0.0363","0.0096","24.3278","21.4055"
"09/10/2025 2:00","1.5308","0.0113","1.4914","0.0225","0.0105","1.571","0.6696","0","0","0.0025","0","0.0029","1.4789","1.5607","0.0027","0.0124","0.0033","0.0019","0.0095","1.5321","0.0047","0","0.0315","1.5321","1.5946","0","0","1.5536","0","0","0","0.0191","0","0","0","0","1.5041","0","0","0","0","1.4226","0.0223","0","0","0","0.13","1.1429","0.0527","0.0157","0","0","0.0372","0.9958","0.0363","0","0.0384","0.7148","0","0","23.6494","20.7624"
"09/11/2025 0:00","1.4997","0.0134","1.4496","0.0204","0.0256","1.5958","0.6912","0","0","0.0029","0.0043","0.0033","1.4881","1.5448","0","0.0037","0.0039","0","0","1.5193","0.0029","0","0.0023","1.5432","1.6039","0","0","1.5536","0","0","0","0.0418","0.028","0","0","0","1.4627","0","0","0","0","1.4617","0.024","0.0214","0","0","0.0482","1.0573","0.0471","0.0136","0.0089","0","0.0516","0.9236","0.0096","0","0","0.6018","0.0268","0.0142","23.2997","20.4142"
"09/11/2025 11:00","1.5207","0","1.4684","0.0464","0","1.5619","0.6827","0","0","0.0157","0.0049","0.0066","1.4463","1.5535","0.0031","0.0122","0.0029","0.0023","0","1.5576","0.0045","0","0.0093","1.5828","1.594","0","0","1.5978","0","0","0","0.0079","0","0","0","0","1.488","0","0","0","0","1.3825","0.0119","0","0","0","0.1149","1.0958","0.0682","0","0","0.0144","0.045","0.9938","0","0","0","0.6547","0.0093","0","22.763","20.56"
"09/12/2025 2:00","1.523","0.0099","1.53","0","0","1.5819","0.7163","0","0","0","0","0","1.4811","1.5694","0","0","0","0","0","1.504","0.006","0.0035","0.006","1.5279","1.5935","0","0.0304","1.5283","0","0","0","0.0459","0","0","0","0","1.5283","0","0","0","0","1.3653","0","0","0.0072","0.0223","0.0694","1.1353","0.0376","0","0.0149","0","0.0225","1.004","0","0","0","0.7677","0","0","23.1425","20.6316"
"09/13/2025 0:00","1.5422","0","1.4931","0.0169","0.0293","1.5819","0.7044","0.0355","0.0045","0","0","0","1.4451","1.576","0","0","0.0033","0.0021","0","1.525","0","0","0.0023","1.5457","1.5848","0","0","1.4736","0.017","0","0","0.0401","0","0","0","0","1.5054","0","0","0","0","1.4816","0","0","0","0","0.0401","1.2361","0.0357","0.028","0","0","0.0338","1.0586","0","0","0","0.8021","0.0178","0.0985","23.7872","20.9605"
"09/14/2025 2:00","1.5187","0","1.4416","0.0289","0","1.5898","0.6906","0.006","0","0.0016","0","0","1.4416","1.517","0.0043","0","0.0052","0","0","1.5578","0.0062","0.0054","0.0099","1.6061","1.5645","0","0","1.5751","0","0","0","0.0607","0","0","0","0.0495","1.4731","0","0","0.021","0.0673","1.3623","0","0.0578","0","0.031","0.0516","1.1648","0.0658","0.0253","0","0","0.0501","1.0635","0","0.0187","0","0.7929","0.0138","0","23.7524","20.9395"
"09/14/2025 3:00","1.5642","0","1.4974","0.02","0","1.6013","0.7065","0.0103","0.0049","0","0.0091","0.0062","1.4684","1.5824","0","0","0","0","0","1.5735","0.0074","0.0095","0.0025","1.5807","1.6039","0","0","1.5606","0","0","0","0.0151","0","0","0.0149","0","1.5305","0","0","0","0","1.6375","0","0","0","0","0.148","1.3037","0.0217","0","0.0197","0","0.0452","1.2432","0","0","0","0.9526","0","0.0151","24.1227","21.756"
"09/15/2025 0:00","1.5702","0.0093","1.4741","0.0122","0.028","1.6056","0.6689","0","0","0.0153","0.0031","0.0056","1.4492","1.5685","0.0085","0","0","0","0","1.5141","0.0039","0","0","1.5308","1.5814","0","0","1.5309","0","0","0","0.0153","0","0","0","0","1.4903","0.0546","0","0","0","1.4175","0","0","0","0","0.1213","1.1442","0.035","0","0","0","0.0395","1.0652","0","0.0457","0","0.7473","0.0115","0","23.2548","20.767"
"09/16/2025 2:00","1.5417","0","1.5022","0.0278","0.013","1.6395","0.6947","0","0","0.0021","0.0023","0.0064","1.4956","1.5955","0.0054","0.0052","0.0045","0","0.0183","1.5494","0.0074","0","0.0082","1.5586","1.587","0","0","1.5683","0","0","0","0.0227","0","0","0","0","1.4969","0","0","0","0","1.4315","0.0142","0","0","0","0.0431","1.1801","0.0293","0.0132","0.0187","0.0195","0.058","1.0934","0.0115","0.0416","0","0.8055","0","0.0191","24.1832","21.1314"
"09/17/2025 0:00","1.59","0","1.4974","0.028","0","1.6415","0.6774","0","0","0.0041","0.0035","0.0196","1.4741","1.5683","0.0134","0","0","0","0.0012","1.6005","0.006","0","0","1.551","1.6231","0","0","1.5719","0","0","0","0.0726","0","0","0","0","1.5523","0","0","0","0","1.4094","0","0","0","0","0.1321","1.1007","0.0457","0","0","0.0206","0.028","0.9864","0","0","0","0.687","0.031","0.0246","23.5573","20.9614"
"09/18/2025 2:00","1.6648","0","1.4947","0.012","0.0441","1.6871","0.7141","0","0","0.0047","0.0118","0.0115","1.4494","1.5854","0","0","0","0","0","1.6296","0.0062","0.0049","0","1.6296","1.659","0","0","1.5944","0","0","0","0.0552","0","0","0","0","1.5126","0","0","0","0","1.4685","0.035","0.0132","0","0.007","0","1.1843","0.024","0.0081","0","0.0344","0.0414","1.0554","0","0","0","0.8008","0.0542","0.0323","24.083","21.5297"
"09/19/2025 0:00","1.6011","0","1.4875","0.0004","0","1.6296","0.6832","0.0276","0.013","0.0056","0.0043","0.0021","1.478","1.5465","0","0","0","0","0","1.5556","0.0064","0","0","1.5496","1.6059","0","0","1.6228","0.052","0","0","0.0236","0.0374","0","0","0","1.522","0","0","0.0323","0","1.447","0","0.0542","0","0","0.0433","1.2353","0.0382","0","0.0072","0","0.0493","1.1807","0","0.0391","0","0.8452","0.0287","0.0206","24.349","21.4753"
"09/20/2025 2:00","1.5537","0.0105","1.5069","0.0136","0.0097","1.6452","0.6761","0","0","0.0023","0","0","1.4449","1.5677","0.0068","0","0","0","0","1.543","0.0204","0","0","1.5226","1.5566","0","0","1.5007","0.0265","0","0","0","0","0","0","0","1.4961","0.0376","0","0","0","1.3967","0.0157","0","0","0.013","0.0469","1.2432","0.0879","0","0","0","0.0238","1.1081","0","0","0","0.8734","0.0168","0.0059","24.1392","20.9723"
"09/21/2025 0:00","1.5733","0","1.504","0","0","1.6316","0.6891","0","0","0.0064","0.0025","0","1.4669","1.5838","0","0","0","0","0","1.5576","0.0111","0","0","1.5854","1.6175","0","0","1.5664","0","0","0","0","0","0","0","0","1.5523","0","0","0","0","1.6953","0","0.0467","0","0","0.0208","1.2402","0.0138","0","0","0.0289","0.0588","1.1444","0","0","0","0.9408","0.0459","0.0074","24.5099","21.5909"
"09/21/2025 1:00","1.6423","0","1.5294","0.0188","0.0103","1.6454","0.7114","0","0","0.0047","0.0056","0","1.4566","1.6046","0.0058","0","0","0","0","1.5537","0.0045","0","0","1.5523","1.633","0","0","1.5526","0","0","0.0293","0.017","0","0.0463","0","0","1.5929","0","0","0","0","1.4916","0.0654","0","0","0","0.0652","1.4421","0.0446","0","0","0.0168","0.0518","1.3897","0","0","0","1.1529","0","0.0089","25.6032","22.3455"
"09/22/2025 2:00","1.4826","0","1.4535","0.0157","0.0056","1.5708","0.6784","0","0","0.0035","0","0","1.4378","1.5411","0.0039","0.0043","0.0039","0","0.0054","1.5531","0.0064","0","0.0064","1.5747","1.6056","0","0","1.6003","0","0","0","0.017","0","0","0.0856","0","1.467","0","0","0","0","1.3901","0","0","0.0104","0","0.0561","1.2245","0.0401","0","0","0","0.0724","1.1393","0.0059","0","0","0.8297","0.0185","0.034","23.7146","20.9436"
"09/23/2025 0:00","1.5162","0","1.5104","0.0227","0","1.6157","0.7023","0.0128","0","0.0006","0","0.0047","1.4605","1.5819","0","0","0","0","0","1.5716","0","0.0049","0.0029","1.5939","1.6547","0","0","1.58","0","0","0","0.0185","0","0","0","0","1.5247","0","0","0","0.0716","1.4706","0","0","0","0","0.0499","1.2128","0.0478","0.0057","0.0225","0","0.013","1.1185","0","0","0","0.8023","0","0","24.3739","21.1937"
"09/24/2025 2:00","1.6073","0","1.5275","0.0202","0","1.6032","0.6739","0","0","0.0054","0.0021","0.014","1.4729","1.5805","0.0019","0.0091","0.0027","0.0047","0.0068","1.597","0.0093","0","0.0047","1.5788","1.6216","0","0","1.5925","0","0","0","0","0","0","0","0","1.5209","0","0","0","0","1.4358","0","0","0","0","0.075","1.193","0.042","0.0176","0.021","0","0.0578","1.1123","0.0068","0","0","0.7946","0","0.0219","23.8498","21.2348"
"09/24/2025 23:00","1.5912","0","1.5613","0.0303","0","1.6533","0.7163","0","0","0","0","0","1.4537","1.5749","0.0027","0.0033","0.0039","0.0045","0.0093","1.55","0.0045","0","0.0054","1.6118","1.6012","0","0","1.5298","0","0","0","0.024","0","0","0","0","1.5468","0.0244","0","0","0","1.515","0","0.0302","0.0236","0","0.052","1.2315","0.0599","0.0183","0.0072","0","0.0289","1.137","0","0","0","0.8894","0.0089","0.0276","24.3361","21.5321"
"09/25/2025 14:00","1.5457","0.0064","1.4886","0.0198","0","1.5931","0.6947","0.0074","0.0066","0","0","0","1.4354","1.5553","0","0","0","0","0","1.5646","0.0025","0.0031","0.0029","1.5729","1.5804","0","0","1.5139","0","0","0","0","0.034","0","0","0","1.5005","0","0","0","0","1.4362","0.0132","0","0","0","0.1041","1.1986","0.0268","0","0","0","0.0514","1.0384","0","0.0272","0.0074","0.7828","0","0.0106","23.8327","20.8245"
"09/26/2025 2:00","1.6384","0.0192","1.5119","0","0","1.6269","0.6749","0","0","0.0095","0","0","1.4498","1.5568","0.0074","0.0062","0","0","0.0113","1.5931","0.0027","0.0186","0.0021","1.6155","1.6243","0","0","1.5668","0","0","0","0.0263","0","0.0183","0","0","1.5222","0","0","0","0","1.4326","0","0","0","0","0.0607","1.1835","0.0164","0.0191","0.0142","0","0.028","1.1098","0","0.0355","0","0.8259","0","0.0187","24.0198","21.2466"
"09/27/2025 0:00","1.5871","0.0113","1.4562","0.1053","0.0155","1.6265","0.706","0","0","0","0","0","1.4298","1.5529","0","0","0","0","0","1.612","0.0054","0","0.0074","1.6176","1.6617","0","0","1.6027","0","0","0","0","0.0214","0","0","0","1.5294","0","0","0","0","1.4897","0","0.0493","0","0.0089","0.0675","1.2223","0.0646","0","0","0","0.0471","1.0883","0","0","0.0102","0.8736","0.0185","0.0454","24.5658","21.5336"
"09/28/2025 2:00","1.5628","0.0062","1.4929","0.0173","0.0212","1.6481","0.699","0","0","0.0037","0.0025","0.0027","1.4733","1.5483","0.0101","0.0027","0.0118","0.008","0.0274","1.5543","0.0027","0.0103","0.0025","1.5358","1.6044","0","0","1.6156","0","0","0","0","0","0","0","0","1.5209","0","0","0","0","1.4024","0","0.0327","0","0","0.0493","1.2179","0.0431","0","0","0.017","0.0442","1.0888","0","0.0096","0","0.856","0","0","24.5661","21.1455"
"09/28/2025 3:00","1.5671","0.0157","1.496","0.0247","0.0177","1.598","0.7289","0","0","0","0","0","1.4791","1.5916","0.006","0.0045","0","0","0.006","1.5296","0.0058","0.0054","0","1.5434","1.5918","0.0344","0","1.5891","0.028","0","0","0.0072","0","0","0.0556","0.0212","1.6509","0","0","0","0","1.5746","0.0183","0","0","0.0121","0.0922","1.3812","0.0376","0.0115","0.0248","0","0.0325","1.2782","0.027","0","0","1.1308","0.0223","0","25.6824","22.2408"
"09/29/2025 0:00","1.5551","0.0284","1.4805","0.0963","0","1.544","0.6982","0","0","0","0","0.0101","1.458","1.5393","0","0","0","0","0","1.5139","0.0039","0","0.0023","1.5617","1.5602","0","0","1.5566","0","0","0","0.0085","0","0","0","0","1.4763","0","0","0.0372","0","1.4296","0.0191","0","0","0","0.1474","1.2308","0.0104","0","0","0","0.0306","1.1208","0","0.0384","0","0.8696","0","0.0338","23.7985","21.061"
"09/30/2025 2:00","1.5238","0","1.478","0.0449","0","1.5984","0.6986","0","0","0.0068","0","0","1.4649","1.5622","0.0035","0","0","0","0","1.5411","0.0074","0.0027","0.0054","1.5547","1.6067","0","0","1.5657","0","0","0.0185","0.0153","0","0","0","0","1.4963","0","0","0","0","1.3623","0","0","0","0.0202","0.1552","1.2268","0.0153","0","0","0.0202","0.0505","1.1387","0","0","0.035","0.9095","0.0346","0.0656","23.654","21.2288"
"10/01/2025 0:00","1.5296","0.013","1.5205","0.0107","0","1.6238","0.697","0","0.0047","0","0","0","1.4436","1.5811","0","0.0029","0.0014","0.0056","0.0039","1.6019","0","0","0.0039","1.5844","1.6188","0","0","1.5933","0.0486","0","0","0.0159","0","0","0","0","1.5061","0.0592","0","0","0","1.4001","0.0342","0","0","0","0.0618","1.2005","0.0223","0","0","0","0.097","1.1831","0","0","0.0074","0.8206","0","0","24.2947","21.2969"
"10/02/2025 2:00","1.6407","0.0157","1.5259","0","0.0111","1.5803","0.7095","0.0101","0","0","0","0","1.4721","1.55","0","0","0","0","0","1.5875","0.0041","0.0087","0.0103","1.6244","1.6097","0","0","1.5432","0","0","0","0.0212","0","0","0","0","1.5209","0","0","0","0","1.4116","0","0","0","0","0.0342","1.2289","0","0","0","0.017","0.0601","1.1166","0","0.051","0","0.7972","0.0176","0.028","23.7943","21.2076"
"10/03/2025 0:00","1.5997","0.012","1.462","0","0","1.5929","0.6588","0.0198","0.0027","0.0023","0.0029","0.0095","1.4467","1.5605","0","0","0","0","0","1.5436","0.0089","0.0066","0.0045","1.5543","1.6411","0","0","1.5513","0","0","0","0.0123","0","0","0","0","1.5351","0","0","0","0","1.4133","0","0.0586","0","0","0","1.1896","0.0716","0.0248","0.0798","0","0.0406","1.1058","0","0","0","0.8356","0","0","23.7484","21.0472"
"10/04/2025 0:00","1.4425","0.0137","1.3875","0.0568","0","1.4924","0.6473","0","0","0","0","0","1.3535","1.4454","0.0023","0.0023","0.0076","0","0.0097","1.444","0.0072","0.0049","0.0183","1.444","1.4912","0","0","1.3961","0","0","0","0.0597","0","0","0","0","1.3369","0","0","0","0","1.2913","0","0","0","0","0.0361","1.0902","0.0177","0","0","0","0.0357","0.9763","0","0.0272","0","0.7346","0","0","21.7637","19.2724"
"10/05/2025 2:00","1.4755","0.006","1.4096","0.0362","0","1.5164","0.7088","0","0","0","0","0","1.3748","1.47","0.0016","0.0053","0.0032","0","0","1.441","0.0091","0.0049","0","1.4337","1.4326","0","0","1.3961","0","0","0","0.0233","0","0","0","0","1.3786","0","0","0","0","1.363","0","0","0","0","0.024","1.1438","0.0275","0","0","0","0.0289","1.0152","0","0","0","0.8136","0","0","21.7586","19.5427"
"10/05/2025 3:00","1.4987","0","1.4289","0.0088","0.0199","1.531","0.6614","0","0","0.0074","0","0","1.4034","1.4966","0","0","0","0","0","1.495","0.0088","0","0.0033","1.4837","1.5191","0","0","1.4329","0","0","0","0.0093","0","0","0","0","1.3987","0","0","0","0","1.4206","0","0","0.0214","0.0072","0.0992","1.294","0.0357","0.02","0","0","0.0286","1.1934","0","0.0177","0","1.0329","0","0.0098","22.3161","20.5874"
"10/06/2025 0:00","1.4764","0.0211","1.4145","0.0223","0","1.57","0.6582","0.0044","0.0056","0","0","0","1.4057","1.5639","0","0","0","0.0023","0.0139","1.4839","0.0083","0.0042","0.0032","1.5173","1.4862","0","0","1.425","0.0161","0","0","0.0583","0","0","0","0.0587","1.48","0","0","0","0","1.2956","0","0.0112","0","0","0.0837","1.1491","0.0482","0.0226","0","0","0.0137","0.9786","0","0","0.0182","0.7689","0","0","22.1465","20.0893"
"10/07/2025 2:00","1.608","0","1.3975","0.0123","0.0297","1.517","0.6401","0","0","0.0047","0.0069","0.0026","1.3708","1.4396","0","0","0","0","0","1.4729","0.0051","0.0018","0","1.4651","1.4932","0","0","1.4354","0.0533","0","0.0124","0","0","0","0","0","1.4336","0","0","0","0.0226","1.3236","0","0.0396","0","0","0","1.0871","0.0343","0","0","0","0.0251","0.9802","0","0","0.01","0.7127","0","0.0145","21.8059","19.6517"
"10/08/2025 0:00","1.5734","0.0065","1.4338","0.0234","0","1.5289","0.6735","0.0072","0.0021","0","0","0.0051","1.3748","1.5068","0.003","0.0019","0.0072","0","0.0051","1.5275","0.0139","0.0016","0","1.5004","1.5137","0","0","1.4513","0","0","0","0.014","0","0","0.0124","0","1.4334","0","0","0.024","0","1.3679","0.0152","0.0512","0","0","0.069","1.106","0.0175","0","0","0.0137","0.1053","1.1251","0","0.0261","0.0251","0.7899","0","0.0808","22.7699","20.4377"
"10/09/2025 2:00","1.3776","0.0097","1.2683","0","0.0065","1.4024","0.5883","0","0","0","0","0","1.2659","1.3296","0.0132","0","0.003","0.003","0","1.3467","0.0121","0.0025","0.0098","1.3476","1.3309","0","0","1.2749","0","0","0","0.0072","0","0.017","0","0","1.2297","0","0","0","0","1.1367","0","0.0032","0","0.0244","0.0237","0.9685","0.0238","0","0","0","0.0245","0.8344","0.0187","0.0242","0.0244","0.6251","0","0","19.9278","17.5775"
"10/10/2025 0:00","1.2746","0","1.2597","0.0199","0.0128","1.3766","0.6043","0","0","0","0","0","1.2177","1.3202","0.0088","0","0","0","0","1.3432","0.0021","0","0","1.3391","1.3711","0","0","1.3437","0","0","0","0.0074","0","0","0","0","1.233","0","0","0.0196","0","1.1757","0","0","0","0","0.034","1.0254","0.0284","0","0.0089","0","0.021","0.9483","0","0","0.0093","0.6873","0","0","20.0798","17.6921"
"10/11/2025 2:00","1.2613","0.0095","1.2857","0","0.0121","1.3523","0.5827","0","0","0.0067","0.0028","0.0039","1.2216","1.3368","0","0.0047","0.006","0.0018","0.0051","1.3163","0.003","0.0042","0.0151","1.2973","1.2905","0","0","1.2428","0","0.0093","0","0.0427","0","0","0","0","1.2276","0.0343","0.0137","0.0144","0.0114","1.1402","0.0138","0","0","0.0105","0","1.0242","0.0256","0","0","0.0261","0.0266","0.962","0","0.0063","0.0235","0.7439","0","0","20.5115","17.6183"
"10/12/2025 0:00","1.2636","0","1.3135","0","0.0051","1.394","0.5899","0","0","0.0053","0","0","1.2254","1.3158","0.0042","0.004","0.0023","0.0054","0","1.2873","0.0081","0.0086","0.0095","1.3209","1.3259","0","0","1.2496","0","0","0","0","0","0","0","0","1.2239","0","0","0","0","1.1661","0","0","0.0068","0.014","0.0245","1.0117","0.035","0","0","0","0.0357","0.9024","0","0.0124","0","0.6964","0","0.0033","19.6452","17.4706"
"10/12/2025 1:00","1.3275","0.0072","1.2745","0.0109","0.0033","1.4115","0.5809","0","0","0.0084","0.0072","0.0025","1.2399","1.3518","0.0069","0.0035","0","0","0","1.3676","0.0028","0.0046","0.0023","1.3629","1.3947","0","0","1.346","0","0.0135","0","0.0072","0","0.0159","0","0","1.2726","0.0212","0","0","0","1.2589","0","0.0179","0","0","0.1016","1.1162","0.0186","0.0193","0","0.013","0.0166","1.0548","0.027","0","0.048","0.8849","0","0","21.0199","18.6241"
"10/13/2025 2:00","1.3586","0","1.2578","0.0172","0","1.369","0.5962","0","0","0.0058","0","0","1.2193","1.3263","0","0","0.0054","0","0","1.2695","0","0.0058","0.0119","1.272","1.2954","0","0","1.2712","0","0","0","0.0117","0","0","0","0","1.267","0","0","0","0","1.1608","0","0.0617","0","0","0","0.9459","0.0314","0","0.0168","0","0.0352","0.8357","0.0387","0","0","0.5645","0","0","18.989","17.2508"
"10/14/2025 0:00","1.3061","0","1.2643","0.0297","0","1.3528","0.5806","0","0","0.0021","0.0037","0.0065","1.2184","1.3404","0.0028","0","0.003","0","0","1.3142","0.0074","0.0019","0","1.2848","1.2877","0","0","1.2686","0","0","0","0.0599","0","0","0","0","1.2486","0","0","0","0","1.2102","0.0424","0","0.0166","0","0.0573","1.0503","0.0422","0","0","0","0.0345","0.9714","0","0.0244","0.0329","0.6936","0","0.0436","20.2076","17.8029"
"10/15/2025 0:00","1.292","0.0062","1.2857","0.026","0","1.3613","0.611","0.0077","0.0053","0","0","0","1.2142","1.3253","0.0019","0","0","0.0137","0.0054","1.3426","0.0026","0.0018","0","1.3156","1.3288","0","0","1.2703","0","0","0","0.014","0","0.0102","0","0","1.273","0","0","0","0","1.1181","0","0","0","0","0.0724","0.9786","0","0","0","0.0142","0.0787","0.8942","0","0","0.0056","0.6706","0","0.0319","20.0649","17.5789"
"10/16/2025 2:00","1.3112","0.0049","1.2502","0.064","0","1.3734","0.5974","0.0069","0.0035","0.0095","0","0","1.2377","1.3398","0","0","0","0","0","1.3293","0.0146","0","0.0072","1.308","1.3476","0","0","1.2542","0","0","0","0.02","0","0","0","0","1.2285","0.0237","0","0","0","1.1584","0","0","0","0","0.027","0.9655","0.0392","0.014","0.0046","0.0051","0.0284","0.8176","0","0","0","0.5795","0.0077","0.0091","19.3008","17.3877"
"10/17/2025 0:00","1.3636","0.0074","1.2736","0.0497","0","1.3852","0.5872","0.0063","0.0042","0.0091","0","0","1.233","1.3518","0.0019","0","0","0","0","1.3351","0.003","0.0062","0.003","1.3353","1.3655","0","0","1.3036","0","0","0","0","0.0547","0","0","0","1.2588","0","0","0","0","1.2327","0.0084","0.0293","0.0193","0","0.0834","0.9886","0","0","0","0.0152","0.0403","0.9224","0","0","0.0077","0.6153","0","0.0187","20.3393","17.9195"
"10/18/2025 2:00","1.3625","0","1.2636","0.0009","0.0119","1.4071","0.5922","0","0","0.0019","0","0","1.2569","1.3293","0","0","0","0","0.0046","1.3957","0.0067","0.0033","0","1.3961","1.3847","0","0","1.3252","0","0","0","0.0081","0.0244","0","0","0","1.1789","0.0548","0","0","0","1.1768","0","0.0385","0","0.0051","0.1505","0.9066","0.0128","0","0","0","0.0282","0.7779","0","0","0.0068","0.5261","0","0.0137","19.6627","17.6518"
"10/19/2025 0:00","1.4272","0.0524","1.3198","0","0","1.3567","0.618","0.0105","0.0021","0.0084","0.0021","0","1.224","1.3354","0","0","0.0047","0","0.0025","1.3151","0.004","0.0026","0","1.3073","1.3104","0","0.0189","1.2842","0.0154","0","0","0","0","0","0","0","1.208","0","0","0","0","1.1561","0","0.0329","0","0","0","0.9389","0.0613","0","0","0.0056","0.0182","0.8353","0.0168","0","0","0.5636","0","0","19.5239","17.4584"
"10/19/2025 1:00","1.4321","0.0109","1.279","0.0156","0.0192","1.3528","0.5748","0.0135","0.0021","0.0023","0","0","1.2722","1.3233","0","0","0","0.0128","0.0142","1.3499","0.0025","0","0.0076","1.3641","1.352","0","0","1.2849","0","0","0","0.0151","0.028","0","0","0","1.2549","0.0443","0","0","0","1.2036","0.0158","0.0154","0","0","0.0077","1.02","0.0317","0.0088","0","0.0095","0.0436","0.9243","0","0.0303","0.0189","0.6508","0","0","20.3473","18.0085"
"10/20/2025 2:00","1.3119","0","1.2541","0.0123","0.0037","1.3595","0.6083","0","0","0","0","0","1.2219","1.3196","0","0","0","0","0","1.3539","0.0119","0","0.0032","1.366","1.3316","0","0","1.3239","0","0","0","0","0","0","0","0","1.2066","0","0.0102","0","0","1.1531","0","0","0","0","0.037","0.9459","0.0506","0","0","0","0.0434","0.8612","0","0.0277","0","0.5629","0.0116","0","20.0888","17.392"
